observations,subject_ids,subvol_Cornea,subvol_L_Accumbens_area,subvol_L_Amygdala,subvol_L_Caudate,subvol_L_Cerebellum_Cortex,subvol_L_Cerebellum_White_Matter,subvol_L_Cerebral_Cortex,subvol_L_Cerebral_White_Matter,subvol_L_Claustrum,subvol_L_Hippocampus,subvol_L_Lateral_Ventricle,subvol_L_Pallidum,subvol_L_Putamen,subvol_L_Substancia_Nigra,subvol_L_Thalamus_Proper,subvol_L_VentralDC,subvol_R_Accumbens_area,subvol_R_Amygdala,subvol_R_Caudate,subvol_R_Cerebellum_Cortex,subvol_R_Cerebellum_White_Matter,subvol_R_Cerebral_Cortex,subvol_R_Cerebral_White_Matter,subvol_R_Claustrum,subvol_R_Hippocampus,subvol_R_Lateral_Ventricle,subvol_R_Pallidum,subvol_R_Putamen,subvol_R_Substancia_Nigra,subvol_R_Thalamus_Proper,subvol_R_VentralDC,subvol_T_Accumbens_area,subvol_T_Amygdala,subvol_T_Caudate,subvol_T_Cerebellum_Cortex,subvol_T_Cerebellum_White_Matter,subvol_T_Cerebral_Cortex,subvol_T_Cerebral_White_Matter,subvol_T_Claustrum,subvol_T_Cornea,subvol_T_Hippocampus,subvol_T_Lateral_Ventricle,subvol_T_Pallidum,subvol_T_Putamen,subvol_T_Substancia_Nigra,subvol_T_Thalamus_Proper,subvol_T_VentralDC,voxel_volume_mm3
422,422,-1.2802805406058053,-1.5377557790696597,-1.2590361440388276,-1.0802053769597406,-1.4130916599536385,-1.3296441653611004,-1.6306690735050442,-1.4828760760647322,-1.2800757516559784,-1.5440198960283773,-1.5942116929835284,-1.4134172229691764,-0.9706809674214361,-1.3469642810926432,-1.3016235929823337,-1.308143406183216,-1.1644504794013781,-1.983746367941569,-1.0017572793277265,-1.2300993151205142,-1.2803829934863655,-1.4114430914550495,-1.5074985446230835,-1.2847827611537572,-2.443880695748965,-1.8719149014462046,-1.1837685294524953,-1.132908926001989,-1.4695872290986471,-1.2058826015604716,-1.2652943323851131,-1.2578905104867781,-1.4312519991332069,-1.0198018442350723,-1.2697317702683182,-1.373391236865455,-1.5153953873709907,-1.4922077534736382,-1.283219676971377,-1.2802805406058053,-1.952352613050807,-1.686241840610274,-1.2573343412449431,-1.1323753146436617,-1.3910364481726485,-1.2095240003650638,-1.1763372927505438,-0.5618211458640601
423,423,-0.2862340201563762,-0.500442431265028,-1.3089481940433956,-1.4044136451232525,-2.347887887752584,-1.6820020716873045,-0.7731636917380282,-0.41995168831803315,-0.49820404316169054,-0.40199083434741006,-0.363581092948952,-0.450270519479767,-0.5376502540787965,-0.3256549473729731,-0.44056278037527885,-0.2040175858361612,-0.5806088613345155,-1.3126798154240498,-1.2502909114917635,-2.2975430807395303,-2.5089895429569093,-0.6442870894361274,-0.40325104266421824,-0.6611148447893055,-0.36280397081772675,-0.39056486545930713,-0.49192845332651025,-0.5402820418594738,-0.3713790693198025,-0.4446075625078437,-0.20796881774277404,-0.5495514744151444,-1.3085009129174079,-1.3293722426543986,-2.2871802147872327,-2.055567965069227,-0.7058672320269364,-0.3938415415854797,-0.5822909484120866,-0.2862340201563762,-0.40102470752078956,-0.3882097102893689,-0.4437192010857714,-0.5151628813734396,-0.33794985380762055,-0.43368716510607574,-0.19531193023107876,0.9943923388242717
424,424,-1.3358328430253448,-1.1309947036829275,-0.8816783973600016,-1.0774903862295677,-1.7592272739360382,-1.977932787172502,-0.971414220462026,-1.0359397238028256,-0.7819295466595441,-0.8217641574200532,-1.3013742725486181,-0.8069852356854172,-0.7454970340144739,-1.3986145272434758,-1.8764840925575186,-1.6854959383064858,-1.153592734969074,-0.8647149044308214,-0.9677200161427464,-1.4330703388577104,-1.2874579116286027,-0.8546567448000892,-0.8664043067450009,-1.849053950400508,-0.8095153357624659,-1.2642197559745871,-1.122151641912591,-0.7051747242851302,-1.103742084596302,-1.406628567432615,-1.2836845300483732,-1.1301824018848419,-0.7604694263090652,-1.0143461961719547,-1.6038524332039936,-1.6199332082918372,-0.9103183186522876,-0.9338612542247062,-0.8684255062728136,-1.3358328430253448,-0.8042804775282857,-1.2908188838368808,-0.9506891456304128,-0.7485361476693906,-1.2205824983251579,-1.663246493108287,-1.4313263017224687,0.39225339419520955
425,425,-0.1401422824974599,-1.7940924053740128,-0.4857769927495893,-0.8463184696416839,-0.32188940791215426,-0.3744245841778597,-1.2925435627435755,-1.4701474365662763,-1.315118285876077,-0.8738247371723881,-1.2309734458124906,-0.41650758646962327,-1.1962455623633097,-0.08223324391555137,-0.36676579715919017,-0.09498140658391119,-0.5312642188938088,-0.7501995413407019,-0.8263442132770635,-0.3448745314596525,-0.4796152430456771,-1.2624781286554225,-1.5479959817276088,-1.3886934826748076,-1.2663212385732527,-1.2130117046301934,-0.42510353952533386,-0.9162636062848987,-0.0529850867001771,-0.37642268203716245,-0.09460091651993502,-1.0199577365351065,-0.6209965589455771,-0.8363650349328116,-0.35767456328174574,-0.40472161150993297,-1.2739260349473613,-1.5253932926106368,-1.3649557678124382,-0.1401422824974599,-1.0780401043076462,-1.2217047444741076,-0.4025230205981019,-1.0813263799202615,-0.05506516938362188,-0.36442020688164994,-0.071087488909786,1.0013338152531506
426,426,-1.5307241131198057,-2.3005517866540224,-1.779268418632605,-2.7345768177700194,-0.8127208066783892,-0.7668783615601003,-1.5400339646019965,-2.420692742515831,-2.5012041247068613,-1.5989537953749318,-1.5671412196438022,-3.120727912671415,-1.757433594033345,-2.639544381750148,-2.1528536445758784,-2.157484699574878,-2.4303298456025244,-1.7477797842245857,-2.4729960210554567,-0.7892389502151409,-0.7663437747198687,-1.5580082584822517,-2.4107876185293007,-1.3640014550352917,-1.420755777622492,-1.4515780570769314,-2.718220857430028,-1.8469090239521975,-2.1724008752032327,-2.3571185035612507,-2.612074992651096,-2.389391048792329,-1.8139028871492693,-2.6171179660950834,-0.7829022189481872,-0.8269184700105422,-1.5604149370243499,-2.4499066955440307,-1.9145457692968897,-1.5307241131198057,-1.5012632833905222,-1.5868071461134816,-3.1862786532509824,-1.6183492163406814,-2.3751352792433615,-2.424068580276643,-2.4461224003012476,-0.4727569730219905
427,427,-0.3531591956260463,-0.47290850898137476,-0.9283049571358883,-0.6994243893180192,-0.8973664171891466,-0.9394481208949566,-0.8759875015928762,-0.6811696504224322,-0.75886919539046,-0.7623874216399311,-0.5734990535624405,-0.524513996784477,-1.026274803876589,-0.28969363028450085,-0.5572136777684116,-0.27650528101979555,-0.5397940016785134,-0.8171316644647195,-0.6914670383591015,-0.7504975551957999,-0.8382885041737209,-0.8308187070897766,-0.6421172203312712,-0.8160082761609544,-0.8803973344122109,-0.7158548417681689,-0.5514621388406284,-0.9704067645242525,-0.3643555775697127,-0.5546621995726952,-0.16246039345467322,-0.5148247912487862,-0.8950447370777074,-0.6914268920020633,-0.8238856710657949,-0.9060780216454105,-0.8546740215048062,-0.6417645282236314,-0.8042769163241158,-0.3531591956260463,-0.8530195971152781,-0.6523311823390648,-0.5174773016487441,-1.0106200642647925,-0.34184069911083625,-0.5478778152349058,-0.18815904129617333,1.0255454596338032
428,428,-0.6014167226846664,-0.5669588331718936,-0.49750474078996776,-0.6399572469600623,-0.4156599095773995,-0.4209952902133404,-0.4598850639442927,-0.44261663106926985,-0.5421000008556671,-0.4631461987398386,-0.41821028215992495,-0.5442428733933711,-0.6330821980949496,-0.28901266600900555,-0.4723791755716418,-0.37398096699030436,-0.580564629406622,-0.42767539215087125,-0.5907074745287746,-0.4667772256177495,-0.4032736457478129,-0.5318342446599631,-0.4308694963983305,-0.7791660992326377,-0.46597820086537134,-0.4285396357476941,-0.6233342683363345,-0.5956122873377737,-0.40421949941321544,-0.46824485491784973,-0.7043773908102339,-0.4709447208801054,-0.49445360033075075,-0.607696256017678,-0.4574832352252722,-0.4223917729943359,-0.49966303401846934,-0.41444304377588814,-0.6446761541756634,-0.6014167226846664,-0.4915348813459357,-0.43902275817415815,-0.5494396346683701,-0.6092718112512909,-0.3429469017335657,-0.4604603631289517,-0.5135222720991467,1.038546025962804
429,429,-0.8550316724906624,-1.3981555784126254,-0.9748196274181955,-0.8182060491112995,-1.3068411643406495,-1.3197449754597266,-0.9001868527441562,-1.0459478577985089,-0.7364538586088755,-0.659155068236224,-1.14789862603191,-0.7510498053725321,-0.965275444483245,-0.9261143555594005,-1.2865030364443901,-1.0050221791119422,-1.2849480294457012,-1.1837065941422908,-0.8173505391874119,-1.2339001805052412,-1.2857791553968005,-0.9352338298825934,-1.1381397602973822,-0.7294610735092703,-0.6697258390652222,-0.9966104502553199,-0.6957679341565992,-1.0111538170374375,-1.0963452640880393,-1.1924744273737635,-1.0601775646636553,-1.3254007173293572,-1.094985145511176,-0.8130992632609733,-1.2887275042163462,-1.2851748713565492,-0.9241021263666379,-1.0836016467552805,-0.7297290471737805,-0.8550316724906624,-0.6615159761680869,-1.092486262552269,-0.6987083927391392,-1.009185463214446,-0.9567897006782923,-1.2766525571542644,-0.959361290628184,0.49382830547955114
430,430,-0.6451973706217438,-0.5227621270946918,-0.5693562537720581,-1.702086477262097,-0.45431442802506705,-0.5485558353527367,-0.49318405888102834,-0.6986359245469349,-0.6864090718881642,-0.5095096140304834,-0.8878233105254658,-1.8911415381778816,-1.4789715444035236,-1.071181802416803,-2.741927376711451,-1.0946125946171263,-0.6567066798435848,-0.47316277183825883,-1.9646817132407994,-0.6011783825383793,-0.6577138337278412,-0.4955476633893895,-0.6929603511107459,-0.662974568682542,-0.34838387104097646,-0.8887380568102681,-1.470648915961092,-1.273159505022488,-1.6145656805800783,-2.4457511948733504,-0.8781189540990963,-0.5964143309654809,-0.5398648769728678,-1.845054620047231,-0.5286195603676608,-0.6194230505863123,-0.49812167758653525,-0.6948258297955481,-0.6790878366878671,-0.6451973706217438,-0.43311588261029754,-0.8974124217981891,-1.7400532193025897,-1.3599849023214374,-1.3243849690901253,-2.6316802981130127,-1.0227033094012468,0.9767321806176765
431,431,-1.7985661410684703,-0.5581914590944834,-0.4162748612664474,-0.7042652965011338,-1.1659638088112187,-1.4414459223910931,-0.956432196460715,-0.8489719150981441,-0.7905251457741603,-0.6673041917151618,-0.5692120182106292,-1.67933595857274,-0.6053127679888122,-0.9921214927735333,-0.5923985823918398,-0.8683252733621796,-0.5462465942150068,-0.40227960294918047,-0.6234392044857403,-1.0895731963727462,-1.5196620428135823,-0.8822405991421314,-0.8575337771182627,-1.0264323945792087,-0.8263448271231962,-0.8585911637826595,-1.6979297519535361,-0.6018714961539448,-0.8449621212146752,-0.6076776328630109,-1.1877529438851344,-0.5577449512287284,-0.42170666618543884,-0.6510192594591739,-1.139972546636511,-1.480429392953556,-0.9218984336426863,-0.8515197233598755,-0.9123183538504618,-1.7985661410684703,-0.7478518026555321,-0.7141357169746622,-1.713451573899738,-0.5696115844273336,-0.9180273295348447,-0.613167466433251,-1.0263437498506316,0.9201285060866917
432,432,-0.7715788834411256,-0.9950464037151538,-1.0364360162420503,-0.7860564504950831,-0.8389043510841651,-0.8343224169636074,-0.6534344443200091,-0.6977895757851367,-0.8462555636018515,-0.6357509642893872,-0.5537033960280479,-0.7947392201540668,-0.7563574569731724,-0.6843384060013247,-1.3607718373916073,-0.5771049336688656,-1.769318914879726,-0.8161997891190949,-0.8565347739959872,-0.741738568545703,-0.8524590627482347,-0.6952498709627044,-0.7830735509617994,-0.824339473050069,-0.5940756425335223,-0.5751905732812128,-0.9612472250581094,-0.785221988531759,-0.6354157030074788,-1.1639749577168423,-0.6441824304431583,-1.3678733956791809,-0.9058418471023536,-0.8042804461159812,-0.8165268378031779,-0.8163523122692777,-0.677768849747514,-0.7249043682843991,-0.8411239575892477,-0.7715788834411256,-0.6113065845519651,-0.5581373426481779,-0.8452618482043921,-0.7662907468932274,-0.6196747030371295,-1.2207185231569229,-0.5925017163969435,0.6476239053805335
433,433,-2.303507485505815,-3.880954931432607,-2.5577757624294852,-2.161900553057861,-2.965977492091813,-3.3170707678044202,-3.229719763495713,-2.6478753216660564,-2.6228363439170677,-2.3582765601684508,-0.8569529618077788,-2.96331866953552,-3.699073809297775,-3.4752722721050713,-3.0528441723798636,-2.4051445365018944,-4.3594492169264045,-3.6353921596308627,-1.9779437665612343,-3.203264250349855,-3.5015535081734517,-3.0787136969461137,-2.5562467035084584,-3.0465601906384707,-1.9881262328895541,-1.1812632659831306,-3.177809567698145,-3.3567061947352603,-3.3570361681422494,-3.378322116628909,-2.7522292357592035,-4.246805371073636,-3.1934180700067882,-2.07964112186396,-3.161494270986446,-3.251696582536494,-3.1527416031824247,-2.639293850542927,-2.8374482384476405,-2.303507485505815,-2.155827254486834,-1.0434354336600002,-3.2397419606647384,-3.4126284549306325,-3.4769892287430597,-3.3227800181240856,-2.6756884497372697,0.029518983046003644
434,434,-1.9261147382884167,-0.6421876911747215,-0.6903890450243513,-0.6812039550246025,-1.0317849593466517,-0.9078221084734774,-1.039055152898129,-0.8707714094246812,-1.2264420530795137,-1.096349692095124,-0.9695409550025047,-0.584298627723467,-1.4291895187000803,-0.1848375397008106,-1.0156466504225565,-0.5884635596287445,-0.5135739489887001,-0.6630917486714447,-0.6741697443371059,-0.9957963809293247,-1.3196958382695083,-1.0843190585839868,-0.9216235596008615,-1.3994025921321889,-0.949213032945241,-1.0390246030497536,-1.086236355033544,-1.812684192494794,-0.14600419206547138,-0.9088528147421793,-1.3032890751378865,-0.503430881234384,-0.6970439508950483,-0.674874704559612,-1.0037247910742007,-1.119894155165543,-1.0621761035062858,-0.8877886482633361,-1.3267534443381042,-1.9261147382884167,-1.0451538652136068,-1.0033550684403394,-0.7835834249387341,-1.6540980773115814,-0.17224721486450217,-0.9547689143572045,-0.8871944162743612,0.8837895650114143
435,435,-0.13007990657250823,-1.0478308644105505,-0.7021054905617742,-1.1702951357988742,-0.6463856537183934,-0.6512891782092296,-0.4089201490399368,-0.35416808177935993,-0.5071615878720802,-1.043317566905218,-0.327892188125576,-0.4508884201669138,-0.5880033238600465,-0.3689025207327126,-0.42575526197645175,-0.1236629239770145,-0.8838285927885481,-1.4674376528004227,-1.1854405478663286,-0.9511614064690639,-0.6818964097873315,-0.44244415687180283,-0.3472804902942424,-0.5410251803244228,-0.3467668308864975,-0.5429708732790085,-0.4477669601241323,-0.5489517012857619,-0.3438044996740749,-0.4788181880053255,-0.102148515182229,-0.9845295843865374,-1.0479827081319006,-1.1840279369493407,-0.7809869947402545,-0.6801648492944615,-0.43175712242037534,-0.3337910099351057,-0.5187870385460293,-0.13007990657250823,-0.5170475285424248,-0.36647721459085786,-0.4301125527861945,-0.5350354592753868,-0.36907493823916726,-0.44028391216004,-0.10175310925076375,0.9504649643140568
436,436,-0.24223352000617193,-2.1654301447692204,-1.2703067163977306,-2.0402459006423364,-0.3945518620067709,-0.4622780206939072,-1.3962286386815783,-0.9738962694913691,-1.252896253835966,-1.4181992129794347,-1.0816960966782938,-0.6673886180083441,-1.1646098294170908,-0.14424578737133725,-0.8755732233181814,-0.31028029615476754,-2.0993221257902484,-1.0022475944104903,-1.9009307661170927,-0.4569786151078861,-0.4130547481243362,-1.455314342704223,-1.0953401848110538,-1.1000241915298603,-1.4842847201488683,-1.3366627383711718,-0.795187838623599,-1.1093238034021145,-0.15906874638952428,-0.9762290001315157,-0.20372369388552225,-2.1552665071237085,-1.1495109898751652,-1.9810347090919005,-0.4368916583064396,-0.4432888364047197,-1.4246302139710227,-1.0255520777012497,-1.1874848920805197,-0.24223352000617193,-1.456148262716381,-1.2068826621727806,-0.7002703569521702,-1.1503709006525797,-0.155879073011278,-0.9259456092390298,-0.22727455758500142,1.0315555036878679
437,437,-0.3732809533620127,-1.6598617471406545,-0.7848178109659165,-1.1211899844168358,-0.5214554044757342,-0.897115699167855,-0.3775583198979174,-0.3374710375725684,-0.9783130617014539,-0.7218323507596864,-0.2955336516945406,-1.0617950365141984,-1.9265895274405247,-0.18669604100468823,-0.3679530037438045,-0.19315024128358926,-1.2358173669740795,-0.5504716799600886,-0.9982971160971922,-0.5426181123272095,-0.7675085331116063,-0.43870188123533543,-0.34587789195465707,-1.1316301666145345,-0.8022302097764878,-0.523767520670718,-1.0090608909553465,-2.634019537824207,-0.047020941566415175,-0.4546253203271621,-0.16796352947193643,-1.4479437453070791,-0.6688856430936594,-1.0575364886595924,-0.5573236544036756,-0.8154208689836697,-0.4136773696191302,-0.3239056146114244,-1.0609698761760666,-0.3732809533620127,-0.7586844019139223,-0.37895033132375183,-1.069484486612879,-2.3272538263939593,-0.08260981445923521,-0.4023880816393492,-0.1758974686841501,1.0281878225949126
438,438,-0.1752186874071776,-0.9331112378567084,-0.4798005375693025,-0.5382236893070295,-0.43249434320376845,-0.4625382354386488,-0.4680980609750441,-0.4747334720910782,-0.6751437540578451,-0.5501439563122303,-0.528719337143248,-0.4431276291883537,-0.7356711631811571,-0.1470273250407983,-1.0469549717962552,-0.3389232941179585,-1.0837304333856608,-0.4629079716131544,-0.5391755371268068,-0.43730518225846554,-0.4293589999763744,-0.4974895993800298,-0.45010164384156715,-0.80979592697341,-0.5856129760423123,-0.5520428714253769,-0.5535274432254178,-0.5914046680105621,-0.10419284002444135,-1.031299058222888,-0.3715636067669281,-1.0261354065750465,-0.4953886109618054,-0.530081004169016,-0.4449582126321975,-0.4659478636974469,-0.4869451553827975,-0.4416071061128324,-0.7548523301644077,-0.1752186874071776,-0.5988964548409633,-0.5469521367887242,-0.46162516159115197,-0.6682029622251255,-0.1327945470898514,-1.0383720571486732,-0.33019296038235835,0.9503490919991027
439,439,-0.3962178331982991,-0.492138329461018,-0.5381549673828434,-0.6702247790361703,-0.464010498717794,-0.4923493866931358,-0.44684620842284867,-0.49863166518085134,-0.9093695788705456,-0.5588754232171664,-0.5530169538505387,-0.6827610409206184,-1.239821885463992,-0.2345742832574632,-0.5724352510615878,-0.38089535311505734,-0.4945681374093722,-0.4721951467241492,-0.6805943493354727,-0.5144215769934009,-0.4668064897131333,-0.466497542414348,-0.4888165651747495,-1.0783318565470885,-0.5627767197013098,-0.5071331573139823,-0.7143886898916572,-1.0993583337438348,-0.37065490386906763,-0.5374852519458164,-0.3368058821408667,-0.5031234519705752,-0.5381368960166713,-0.6702857729177449,-0.5042669715816117,-0.4941910818709456,-0.46059520670504506,-0.469083736806194,-1.0103682005026822,-0.3962178331982991,-0.5728156895584613,-0.5459104853204356,-0.6633227427022665,-1.1641752082259182,-0.3072262986369304,-0.5439800642623673,-0.3310181148219595,1.0499872549173435
440,440,-3.408591749946564,-0.7918404631585252,-0.9837090875550205,-0.9115282300487402,-1.4553474060217195,-1.3565477088222424,-1.2409500871378376,-1.6499874321115513,-2.881006965538546,-1.8440327105150731,-0.6219504734526877,-2.436218324479094,-2.1688928742763736,-1.1733166043670584,-2.299783143726077,-2.7019010377536072,-1.4365948232962413,-0.9970174536678515,-0.8550260398081658,-1.5342221386077406,-1.3280705583295194,-1.0498989973470065,-1.4609701788528908,-2.261565199959675,-1.3801893635153442,-0.4879713639155167,-2.421096241555343,-1.982481989380582,-1.0526273719019505,-2.0554327992363524,-2.4914295256956454,-1.0950758953088429,-0.9947187173427485,-0.8784190887509031,-1.486466969912164,-1.336224187566935,-1.1434985511991758,-1.5739811179420062,-2.5717011088212502,-3.408591749946564,-1.6049089962573309,-0.5690648913744311,-2.4519707244548226,-2.119110001361909,-1.1210149639135585,-2.184129921757653,-2.647740925618417,0.9610877259539521
441,441,-1.105466000180072,-1.2808235847241116,-0.5979801725510845,-2.208965044613094,-2.009175048719646,-1.6907742327426687,-2.7744778646459567,-2.2474381471883382,-1.397344176902921,-1.600475035496212,-2.068550361372701,-1.4424214845604788,-1.447967539873126,-2.0037226215881434,-2.8188270757750837,-2.1860646648722257,-1.3508762965634815,-0.5020661770672421,-2.0853029986993676,-2.0516050290575905,-1.671903318814779,-2.6556785609070728,-2.168755288385057,-1.3281718167179433,-0.9641110166012381,-2.0386462971256325,-1.633209776159649,-1.4081627330147217,-1.7464354405781783,-2.918750974080084,-2.0880615088689445,-1.3458097268417015,-0.5792032923791928,-2.1636632922974677,-1.9897210966224892,-1.6999531538228396,-2.6991635869535777,-2.253277474186788,-1.3754625184924727,-1.105466000180072,-1.2880188124612928,-2.038717659009621,-1.5476612147410598,-1.4672062327834219,-1.9075268706519637,-2.896825692205956,-2.209806501652219,1.0357551317390512
442,442,-0.686296113334126,-1.2050645891492677,-0.5070598366253358,-0.6737952264868501,-1.210571075864355,-0.940130370215711,-1.0283309274431116,-1.2163116086647312,-1.1771417971590064,-0.5705771799853425,-0.8146602383139767,-1.1283643863818378,-0.9601191324126901,-1.4650870332010304,-1.8048644477003075,-0.48423982429861423,-0.9938719244089124,-0.547307409588611,-0.8595304562717992,-1.3613967944273777,-1.0724121569125984,-1.047391404166372,-1.3504355793506826,-1.8206439259805187,-1.020677910644092,-0.8164884225899675,-0.8874562840741422,-0.9381628438504656,-1.3280922464155458,-1.4248497796873771,-0.32358087802116703,-1.1055617241881173,-0.5427197655353748,-0.757514443333525,-1.2784862811237878,-0.9905715858601254,-1.0380252432025157,-1.3077634902837012,-1.481538693824602,-0.686296113334126,-0.7504053736254706,-0.8209994194976862,-1.0188206340161963,-0.9339254327253264,-1.4018870013387033,-1.634154848061002,-0.40288903789867075,1.0338678572808861
443,443,-0.12911320266906207,-1.1903083862631147,-0.6958580507620179,-0.5396195584766467,-0.530601350248701,-1.1181861254648495,-0.3976543955070269,-0.41502439254825224,-0.9598453706434149,-0.7702655237037341,-1.0216086552911183,-1.3303670213650465,-0.9768025977870074,-0.9964577231471246,-0.945167450113927,-1.0259259022873009,-1.1331492297130716,-0.5387063731069992,-0.5263113039849082,-0.5583196264916371,-1.3148356118598463,-0.439717698887168,-0.36211007061773165,-0.6391364803752148,-0.3932235352473281,-0.898690447119752,-1.0157541047420073,-1.1679408148586803,-0.7672143532086368,-0.9496362644038348,-0.5836846600119103,-1.1888314513399685,-0.6417328360759325,-0.5247521046550786,-0.5533563301117282,-1.2332633438462874,-0.4249102934898712,-0.368314213290598,-0.7902078226881746,-0.12911320266906207,-0.5915147046281021,-0.9654012031602213,-1.1500164509622544,-1.0956065048557124,-0.914911463128946,-0.9411946739561214,-0.7981688458573777,1.0187779606578284
444,444,-0.9658941652321464,-0.4236665332652327,-0.7202648859041625,-1.326821006868031,-0.3087061606474621,-0.3043111837597478,-0.5158360837309975,-0.7073502119434754,-1.3483246250056669,-1.0347814466441863,-0.4439477654932353,-0.5867725621407462,-0.5011723023515747,-0.583440294808139,-1.1266417048248627,-1.2391638397348061,-0.4514587408422616,-0.9346556024506623,-1.404521709194821,-0.3456482330943272,-0.3844078750114281,-0.5750713959592012,-0.7004676318887761,-1.4679958900713723,-0.4094123487065231,-0.357278698283583,-0.6865972104236269,-0.4799297787035154,-0.7446968017086171,-1.2140331643772733,-1.369832236453587,-0.4416812953850765,-0.843052405146519,-1.3731952626204749,-0.3530059769716632,-0.3102532936408509,-0.5488928819116634,-0.6919328967236247,-1.4213370326909398,-0.9658941652321464,-0.7077468078002029,-0.4097109552131665,-0.6117533898956611,-0.46275949408864336,-0.6879454372639161,-1.16757808491825,-1.3221252655221964,1.0241890215269027
445,445,-0.860068692299891,-2.0638900856036484,-0.8407029697739204,-1.800924361747295,-1.2720341100155512,-1.1826979889342588,-2.2916146702780473,-1.890232947395387,-1.4217649031788036,-1.2135856866521282,-1.2748617305566468,-0.8780680722215898,-1.6537413599353117,-0.6598292244039416,-0.9082895832163201,-0.41561286995190694,-2.328259637245707,-0.7766232276554168,-1.7085869679887122,-1.227784221658559,-1.2337110462014156,-2.3221219966516964,-1.980989990986696,-1.7010303797746407,-0.888371180336796,-1.6163392891238297,-0.8478966440872588,-1.8811196621757564,-0.5462716311166635,-1.0112033412243955,-0.38204270567909016,-2.233038117749932,-0.8003540899691274,-1.7616812494162295,-1.2200294440038357,-1.2687754174703396,-2.3021346696071605,-1.9484760362916647,-1.5770803792840813,-0.860068692299891,-1.076664704780729,-1.434457600299031,-0.8062730844604844,-1.8014883390684808,-0.5923660942070061,-0.9277397485832325,-0.385621658832218,0.546236447440759
446,446,-0.2740565326068684,-0.91993923122094,-0.37072891261782026,-1.416817393496232,-0.5323317334696113,-0.5152470946663555,-1.1386686548799454,-0.5159911604584109,-0.5571638148865792,-0.41466858447362526,-0.37706363913006874,-0.5953427388971405,-0.49379448355068206,-0.12662034175767267,-0.5243949589979016,-0.7873159693515068,-0.44708619271149924,-0.3271912557275912,-1.2604832404805744,-0.5567510222730805,-0.46301356624352225,-1.0973154232205793,-0.554149286069582,-0.9359864965933187,-0.29627810018666567,-0.39036948917467734,-0.7680947991225743,-0.481467633964589,-0.5053588054861187,-0.41948488929741146,-1.1128479646603817,-0.5801864053807628,-0.3716642704565697,-1.3427397484062737,-0.5691526155113277,-0.4740754126674133,-1.1185487136100827,-0.5277689657143803,-0.7354705240232934,-0.2740565326068684,-0.36626786965594216,-0.39729395969753156,-0.65519632568699,-0.4625219522018307,-0.2834867216243107,-0.45524027644594744,-0.9420450284801141,1.0320522749882013
447,447,-0.28832074129124696,-2.74054105187256,-1.1589235487328056,-1.3241600371500113,-0.5917401582078922,-0.7235148121132294,-0.4091878718714097,-0.37974353388780135,-1.789432690888796,-0.43075567480872,-0.3742102041717569,-1.8835573208954224,-2.7742621544553936,-0.1404864862932557,-0.7138719481549722,-1.1157583380286944,-2.318848395907551,-0.7549395246124768,-1.0525097560773562,-0.6167019268433869,-0.7926059149403744,-0.4422600496790403,-0.37284649696671546,-1.7763492618049534,-0.6063159119479122,-0.37736912055306715,-1.7284408667656708,-2.838052828375761,-0.14468033390716473,-0.8605898098097116,-0.32152025375475896,-2.568869685145336,-0.9495935146993508,-1.1824644446105554,-0.6239776271395533,-0.7398304669011488,-0.42999394553998904,-0.3585301374598234,-1.7901509791863792,-0.28832074129124696,-0.5254985562224113,-0.3833118938302695,-1.8706348630645169,-2.865798930365375,-0.1298498717534482,-0.7964974746889466,-0.6820981894362563,0.8891249768807015
448,448,-0.14580440097242542,-0.9825510787077819,-0.6416910437386731,-0.6192076599067851,-1.464647302741883,-1.5403788144046535,-1.190949095939754,-0.775667033309472,-0.684876071615788,-0.7199522673299681,-0.8904887749972641,-0.4700690712483186,-0.6670856381583135,-0.14919858014645493,-0.6337253425855593,-0.1574091002835009,-0.5193087066974191,-0.4655457002438659,-0.5980116396308881,-1.4886141189075213,-1.5325533811568857,-1.1277305771800503,-0.7901639912444581,-0.6403563292517909,-0.3730103310776792,-0.6660688853983092,-0.5572819956244396,-0.7144578141165187,-0.11229159945616868,-0.6386449908081469,-0.12418688535851696,-0.6608563485672991,-0.5552205180503317,-0.5964342987020084,-1.4724280624880755,-1.5382037930865393,-1.1607402649661185,-0.7794245075588816,-0.6671538048061553,-0.14580440097242542,-0.5082378282834026,-0.7936571599805945,-0.49945156647231453,-0.6472495722639443,-0.10505237655387173,-0.6510832748426052,-0.12296111594468767,0.9221234547978296
