observations,centile,subject_ids,subvol_Cornea,subvol_L_Accumbens_area,subvol_L_Amygdala,subvol_L_Caudate,subvol_L_Cerebellum_Cortex,subvol_L_Cerebellum_White_Matter,subvol_L_Cerebral_Cortex,subvol_L_Cerebral_White_Matter,subvol_L_Claustrum,subvol_L_Hippocampus,subvol_L_Lateral_Ventricle,subvol_L_Pallidum,subvol_L_Putamen,subvol_L_Substancia_Nigra,subvol_L_Thalamus_Proper,subvol_L_VentralDC,subvol_R_Accumbens_area,subvol_R_Amygdala,subvol_R_Caudate,subvol_R_Cerebellum_Cortex,subvol_R_Cerebellum_White_Matter,subvol_R_Cerebral_Cortex,subvol_R_Cerebral_White_Matter,subvol_R_Claustrum,subvol_R_Hippocampus,subvol_R_Lateral_Ventricle,subvol_R_Pallidum,subvol_R_Putamen,subvol_R_Substancia_Nigra,subvol_R_Thalamus_Proper,subvol_R_VentralDC,subvol_T_Accumbens_area,subvol_T_Amygdala,subvol_T_Caudate,subvol_T_Cerebellum_Cortex,subvol_T_Cerebellum_White_Matter,subvol_T_Cerebral_Cortex,subvol_T_Cerebral_White_Matter,subvol_T_Claustrum,subvol_T_Cornea,subvol_T_Hippocampus,subvol_T_Lateral_Ventricle,subvol_T_Pallidum,subvol_T_Putamen,subvol_T_Substancia_Nigra,subvol_T_Thalamus_Proper,subvol_T_VentralDC,voxel_volume_mm3
440,0.05,440,153.00451291734853,95.18671733939672,240.71710282600915,518.6470176802097,2109.731120553872,1073.2445013261718,18625.069582902477,8652.947296736309,223.56605282072633,410.6853113727656,367.42662000377777,276.3661443881314,749.0997141389461,74.17709789593678,928.3989034886469,168.83168149942153,95.93766491857187,245.84147327422767,544.429730896191,2019.613895238619,1065.6056133249463,18560.53998955795,8700.026646505507,222.51522953233692,410.62737732457015,336.8859731901215,272.18474243007347,755.1401463033956,75.48174062784926,927.5955609201419,169.37974940366257,191.45781818394113,485.5809315455946,1064.9880771069436,4117.796183593634,2138.9229017040007,37156.715729924625,17417.34546305098,445.97060273175896,153.00451291734853,818.8663283047653,703.4258464705686,550.7516001404728,1510.1152413744628,149.99302235051397,1858.364528417223,339.2066988820872,0.014688640619232543
440,0.25,440,165.45748120598554,103.70511215485047,262.61924847340623,575.6048389628719,2286.8923167286293,1168.936410081199,20276.91195530281,9525.008195695273,243.44337298469728,445.30633864913574,399.69550692489605,301.6056442365329,813.0487875633129,81.32681315010133,1001.5871622763221,183.0498672377039,104.57035823061412,266.9190023970225,602.9536832589462,2189.362828899055,1156.3635991195647,20263.435443822294,9553.773082450054,242.6529245996348,444.82387594533765,367.00351426067596,299.23833057785487,817.5953993852014,82.38794669715853,998.9868412220626,182.71112498158186,208.47034722403114,529.3580572594049,1179.2852098061883,4470.350366696378,2327.075229610426,40527.9511950356,19097.45291623757,486.1403070447749,165.45748120598554,889.7507729237483,766.3171050993353,600.9851018317084,1634.5336997129682,164.00922052036228,2000.4634356178708,366.0368522225882,0.029066029732834585
440,0.5,440,173.47431588563595,109.25554663540049,276.198592025456,612.7365837352511,2404.4671123065536,1232.6752491182538,21342.430507537327,10078.587608903323,256.7195198154972,467.4291585939246,420.20155683859826,318.2440744933415,857.4491335191842,86.16591558978442,1049.855438457548,192.4748551245784,110.15651728612272,280.358518311357,641.0706234434365,2301.1001807835332,1218.00650456528,21353.741982216306,10096.813083514186,255.98343468176884,466.6449461980952,385.99633389633976,316.4945790068812,860.5324244609336,87.08032569922993,1046.6190062994535,191.75464942395882,219.4837478915289,556.6580825214054,1253.9181438758546,4704.4370865844,2451.8949539159967,42693.52345660658,20173.140234618644,512.7277701962379,173.47431588563595,934.334855510145,806.0949301510439,634.1828039627228,1719.5211856698343,173.3843365718356,2095.4027452325918,384.19385287662135,0.03854766551088893
440,0.75,440,181.40413280980312,115.30056751362721,289.97937671977525,654.4431635469529,2532.1828167970234,1301.4297113266239,22468.873101333902,10647.921678662056,271.4435446853976,490.7452192262941,441.51866351884485,336.4401895762367,908.8013754366438,91.14820396947401,1101.9080802010185,202.029843778672,116.29621559760461,294.2708170719861,683.6960034749445,2421.5426471999467,1285.8179072404255,22507.84213680692,10658.154006870545,270.85130859536775,489.6574635573289,405.63363431026136,334.8126186444639,909.487603854993,91.96072159774914,1099.084975003644,201.15727586265402,231.4667664823094,584.4827114592994,1337.431463062685,4960.231247472515,2586.004062536345,44987.421401626394,21284.997866069927,542.2951845203071,181.40413280980312,980.9946021288923,847.5614420937461,670.4980375006197,1815.022162858115,182.9637716499267,2200.1913666232304,402.87704762851234,0.0477127537168386
440,0.95,440,193.53628571767402,126.12209379502858,312.89333509997397,733.6038551793506,2758.386249095617,1420.6247364352105,24408.084288864582,11600.729133392932,298.27237766902164,531.4037213282292,478.28441988754605,369.8534932449223,1004.9657106887805,99.18897072720408,1193.443161006953,217.12157314456798,127.66425041647972,318.17286363609037,763.6984003439989,2630.67955742407,1406.9095701117353,24504.812770317327,11608.976164060265,298.30106374856126,530.4606889718142,439.2058490759967,367.0605462927794,999.249275806315,100.05673899250543,1195.9032481338654,216.7281314107031,252.98075313957042,631.1517748975116,1494.1747810997058,5417.164309058031,2816.7327412693276,48960.591508378675,23155.86361395439,596.6740490005675,193.53628571767402,1062.4298238625117,919.9586253212738,737.3960345624973,1985.4498467804824,198.32947946308806,2394.50519895262,432.8869642548092,0.06051478296461609
441,0.05,441,142.33853051515496,91.77292814806279,230.67652658675775,493.7177004818191,2019.2320718749959,1017.0605651195224,18217.306614613266,8185.847096943196,212.251475113399,383.1706921804974,343.63856325081747,256.94313989490706,713.3655870830796,68.68696916652806,878.2798495807634,155.59160095923127,93.05654673702257,235.58410777065774,518.542110716969,1929.3580473402235,1009.6932358756553,18150.47788383264,8236.530064104483,211.2898260116193,383.6407525387793,315.62144730480287,252.5846846568136,719.1175646876552,70.51023930882928,878.8409343165331,156.4194004559077,185.1267540261535,464.8724368425226,1014.320085343566,3935.735014875674,2026.2310798670414,36336.34212743874,16496.390160730836,423.19761859962426,142.33853051515496,763.0069716188415,657.5488739368004,512.4658282963173,1438.1151466988274,139.31067392857875,1759.172868843831,313.3458153062762,0.014942243983980905
441,0.25,441,155.61957642123167,100.68605624542406,253.86624404310396,554.4250925891423,2204.5469990616984,1118.0856543046682,19895.4314004001,9116.21623292455,233.5097510967403,421.82612409569793,379.32233791674014,284.89557728726106,782.1930744825822,76.00250353032024,957.0815817766263,170.54844997909325,102.03529711715306,257.74722954137997,580.9607361666704,2109.425969637708,1104.9727003934472,19884.86351083814,9147.668097460557,233.0447115035901,421.7760680337667,348.7616639506579,282.86126964705915,786.5283507568743,77.57318327322577,955.732684060522,170.4970424663259,202.91569809258772,511.4034337979883,1136.071469090234,4308.033505083361,2224.789708685513,39768.22260387858,18282.974660986998,466.5901224185488,155.61957642123167,843.109446811677,727.57338709722,568.069240293405,1571.9874883217087,153.79339486267062,1912.9041931899253,341.3734609709218,0.028346686633556065
441,0.5,441,163.91628619884284,106.13018026317107,267.6496546454656,590.9428840095877,2318.7624878272145,1180.4616236562752,20941.292582152313,9678.536838877666,246.5634028778351,444.5354226097478,400.43517693185146,301.69372807704815,824.9624008691535,80.79904599334888,1005.0396883615398,180.11639753582122,107.51657331074377,271.26490970119465,618.5162740608072,2219.0644116898197,1164.4773546202262,20956.781912173567,9697.698307117646,246.19945076320258,444.1149092132466,368.2729100551443,300.6449340283018,828.0233084366307,82.20378613133545,1002.8042336250844,179.62981899853713,213.74726386358455,539.2013647818532,1209.5110325730516,4536.747590591742,2346.609348436515,41896.52575867074,19370.791524886732,492.84788378447104,163.91628619884284,889.3152808948598,768.677802262048,601.6792715709179,1654.149265410953,163.16346420301684,2006.8331424903624,359.6471008295059,0.037213722695070124
441,0.75,441,171.708626378619,111.66912484886996,280.7712522024367,628.532171867923,2433.6433092868506,1242.6167005671864,22004.080806153834,10218.709565691157,259.76525586672267,465.9717393656744,420.3730597662081,318.02050063396695,870.2484206450936,85.49722139343577,1051.9453216279037,189.27501478693404,113.1649953453282,284.34731041224154,657.0540116241585,2328.647851139547,1224.4651667451287,22046.4069748004,10227.05309088658,259.52593060495354,465.1895017784727,386.64344270686524,317.60617361380196,871.3586013849731,86.76641589322756,1049.3691470120093,188.5122230832554,224.78964438263847,565.7431008227655,1284.9448573835348,4767.709816649637,2467.362320063071,44061.666243543696,20420.44007070518,519.36535975759,171.708626378619,932.5177455588383,807.4573298562599,634.4461276718964,1739.143278198488,172.26310076026652,2099.750271720144,377.4026853729931,0.04579533640667873
441,0.95,441,182.7227287449295,121.08032646186712,301.11611180727795,695.669798567569,2623.4360372848887,1343.2488109271183,23770.02951676168,11058.524595890922,282.21344598840454,499.09708546700676,450.9801124479678,344.64061589654756,951.2334659736645,92.49963640827336,1127.2806935114736,202.50411571298446,123.09519003866036,305.0526988241309,725.3042678816533,2507.62426250837,1323.492380153081,23867.72428539847,11055.100711380566,282.5065325673126,497.79757786586794,414.73791695812946,344.5429644172963,947.1048247542401,93.68813087461653,1126.5414256635183,201.70603597415646,243.66842059879596,607.1501564929341,1418.4972389164736,5153.640098779698,2661.1079820736327,47681.89894515888,22056.79999089065,564.8315714155223,182.7227287449295,998.9850373866175,867.4797892899131,688.0986533962724,1884.2285956296719,185.7194990712674,2253.963762460892,403.47477790116,0.05778052169316007
442,0.05,442,127.6945895624647,84.24066520484365,205.7636686803496,447.221765669868,1747.2612569550029,865.6129536804392,16334.110078029262,7116.54122146569,187.25758435979486,345.3348105850963,305.6202413799426,220.20411147229282,643.3849751131005,59.986106536695885,777.6914110619495,137.56647304123726,85.9833259672571,211.33357546374074,471.9388251125082,1659.5445535235187,863.2868334286085,16215.09275864952,7159.604553098197,185.2257481641153,344.34098775892994,281.16558436155816,212.6079703327919,647.5385204127385,61.87119303130949,779.9491740743063,139.28356942239506,170.3669961748986,414.65178454422824,921.6658167814185,3396.7472400539255,1720.0598565145076,32510.89721736678,14388.02987960855,371.3278388795112,127.6945895624647,682.6264921364645,583.9537750889895,438.9269472386797,1294.3495463160534,121.31292059511156,1560.1594810461506,279.0918835617117,0.014501162346312095
442,0.25,442,142.82894348288477,94.78001530460439,233.95816819412445,518.732385665669,1990.2820453398208,996.264034478763,18380.896411654736,8246.203926694598,213.4649574285428,392.1648802724442,349.30035808962833,255.53449077301556,728.0903351540007,68.02162158618239,875.5570379480838,154.40445053236454,96.53706398040794,237.8284335463754,545.0114010561176,1900.288074415681,986.5400031506817,18348.21395913115,8277.452171026178,212.71526023754865,391.36042046756455,321.6928298164385,251.5376039468211,731.6269155942223,69.70401822683218,875.6036987928942,154.9972234806063,191.40247872181902,470.98111498549997,1064.4452206421297,3885.834362700918,1980.9304533411137,36716.62135173657,16556.50906996872,425.97797158348544,142.82894348288477,781.7406588969344,670.1962493655566,508.80547704748665,1461.7086810452954,137.58401537146665,1752.570394183649,310.0499263000803,0.027947317018092707
442,0.5,442,152.2100088219645,100.75624997940562,250.1394140371457,558.6619557072237,2126.996124794301,1071.2366403818687,19558.63665092132,8904.181196726448,228.51562611731006,418.62466900756255,374.1116255539744,275.7729546033737,775.3157782130493,73.20880289904785,932.298956389693,165.0627344096108,102.49273409010328,253.3887770623213,585.9895626699738,2033.8671846137597,1057.4923566822001,19562.54260904089,8924.401690931954,228.1248157972332,417.62347750110786,344.6192861866924,273.4843378354565,778.1421757488665,74.72621359224244,931.0075631593552,165.0183044230024,203.28420041727261,503.5081651299839,1144.6271658423755,4159.734972194044,2129.3057256471393,39120.327020681325,17826.000272261717,456.71698745896083,152.2100088219645,836.4818672621407,718.6564590658595,549.121514805473,1554.2727380146334,147.92195257251703,1863.4294432229924,329.988102383149,0.03683828151910986
442,0.75,442,160.77949915077832,106.20156577716521,264.2913167434163,595.0512065428973,2246.7876001214863,1137.167482577101,20621.489843517105,9485.480397821131,241.8926205689396,441.67192740008,395.757812040689,293.4249608649929,818.2682025486782,78.12423863460735,982.3373896354543,174.97360180249422,107.9638904944597,267.26403073419544,623.385116109445,2149.552305625261,1120.2349899988496,20651.719732004032,9494.485422628273,241.62943124772107,440.4031353979342,364.5669925703449,292.3011439729331,819.9580156234354,79.47443395980878,980.0133160623452,174.42719505054154,214.1089369449916,532.0636465033489,1217.8050340393831,4399.108703584915,2258.8856587360574,41282.21250384815,18952.699092306644,483.68545216841574,160.77949915077832,883.4591942075581,760.7036115390912,584.4437425513388,1637.2054286675082,157.600721308779,1961.2674040899772,348.80755461012257,0.04544011475300379
442,0.95,442,172.11166081369208,114.38574343171744,283.2713666766838,651.8533177695397,2410.5158003086735,1226.1386637390465,22150.091510487622,10266.625637749183,260.8334960773782,472.67168062135835,424.594264876493,316.98036769785574,884.3595675814692,84.9216502663358,1049.9289961271188,188.32378030885184,116.43268933765519,286.16851637103827,681.6512045371812,2306.1120562498877,1205.580649795537,22220.877775058314,10259.910463374026,260.75129266776815,470.88078922065824,391.12740220853715,316.8907051353614,882.8462388931848,86.06129724647668,1046.8748263879265,187.3105869714416,230.4793932550357,570.4534185953497,1331.5785942707917,4727.737304566456,2432.2362887818367,44399.30120747561,20470.116102723052,521.7485667793113,172.11166081369208,945.9131190667971,816.7921495200578,631.681005628888,1760.3033426359953,170.81518951382483,2094.6753674189263,374.5958099330575,0.05744857477200069
443,0.05,443,145.46517428583653,92.81061501922612,233.70333587525232,501.2324257077388,2046.6858941196272,1033.852617881627,18342.609715387567,8321.522958784757,215.70780205988189,391.60478300818534,350.58552532300564,262.7993470443856,724.7965897567252,70.27316397431287,892.873121975365,159.40888015348537,93.93546492370078,238.65309283069809,526.3883370003955,1956.5729817922984,1026.460426544027,18276.09661311449,8371.5394509319,214.71016377787674,391.9344812776316,321.8776068142919,258.43251172934447,730.5555271780469,71.95356471202163,892.9881285953719,160.14571328172622,187.04925579500025,471.05341388877315,1029.6289230003345,3990.5628264757006,2060.126994135404,36587.77878083947,16764.151925092687,430.1552033154579,145.46517428583653,780.1663347178384,670.999435428768,523.8967089704774,1461.2549715212788,142.41881109332604,1788.0293837769802,320.74336325717906,0.015141080459655246
443,0.25,443,158.4622361919383,101.57359182450665,256.443804794777,560.6082582293421,2228.6105944833485,1132.7829191088551,20008.511694363104,9232.495770171909,236.45177173996623,428.8144092079043,385.1213522916656,289.7897713426871,791.6730594426922,77.51688336877262,969.6716229960344,174.09903627711896,102.78323981831642,260.4287679026085,587.4214104615767,2132.6732205480503,1119.831187966547,19996.754870346827,9263.310681857523,235.87964281366288,428.6350710857413,353.99032303937577,287.6250085550754,795.9896889505266,78.94678833727824,967.915937555813,173.95430261977228,204.54863624136527,516.6506567659214,1148.7234190218546,4355.216347570259,2254.4656907907697,39992.94313869835,18514.671674977897,472.3752402845075,158.4622361919383,857.0066736162981,738.6390739801875,577.6347820777187,1591.2440661625028,156.71653629159692,1937.6061881727794,348.329525551654,0.028751109222658944
443,0.5,443,166.62515902863825,107.01786468342632,270.09663709851714,597.0640343287212,2342.900088256014,1195.0235610133238,21056.73258947784,9789.26677525244,249.45819577733528,451.0818873879482,405.87210504828295,306.34478892054926,834.5487044778181,82.29728567532754,1017.2439671585998,183.5566674936408,108.26964420248743,273.85044942136517,624.8936255674367,2242.077954123582,1179.3720155786075,21070.6507874117,9808.15071336819,248.9728021211106,450.5548027497737,373.18084296485955,305.08253209833094,837.5257223347029,83.56726634815054,1014.6644078285616,182.99051923307195,215.37814206453595,544.1665605706476,1222.026167108146,4583.7521284847135,2376.0363186554346,42125.38246807554,19592.840088645087,498.5003282623252,166.62515902863825,902.1928740589535,778.9952453784286,610.759871227033,1673.472613638874,166.03180175669982,2030.8328898799348,366.440221442254,0.03774978596676568
443,0.75,443,174.38212771161164,112.66778812237317,283.32016397367823,635.5517421656168,2460.4045042781477,1258.4532496995093,22134.10365204108,10333.727074234808,262.97202250770675,472.7221362537689,425.9437114814341,322.9497391983176,881.2888861362405,87.03368259533738,1064.9942541202588,192.7239925144592,114.02967067783688,287.072197767462,664.3259204982119,2353.8502043291937,1240.8936514721713,22175.071979627224,10342.36699071966,262.617563880652,471.841533031795,391.6815275968389,322.2153226088912,882.164585174772,88.17810632223035,1062.2221438264864,191.90907087060455,226.6295670059319,570.9008592927485,1299.2243489448967,4819.81761244186,2499.3380209576653,44320.08030714656,20651.98235587443,525.6416470606231,174.38212771161164,945.7173063729756,818.0361894949041,644.051243607463,1760.9027840969875,175.18634231168522,2125.7307426836273,384.2592152750386,0.04645789914841307
443,0.95,443,185.5841365585342,122.42978688861695,304.263536882889,705.6952843507914,2658.8222753965956,1363.4403940573777,23943.363545226952,11199.045417046595,286.50832836213357,507.45807602683766,457.8109355323038,351.08708038917734,966.3888796615646,94.24406999477915,1143.9375302862886,206.28141130357,124.32140527145079,308.513270566653,735.5409154146578,2540.0420551661127,1345.0481992724783,24040.370019254835,11197.928741758802,286.7115451609118,506.1455307287893,420.91152060265244,350.3445304554677,961.6282316898314,95.33884295587436,1143.7176834092725,205.53155195054234,246.16872095228672,613.5324624380872,1438.603581469572,5222.773689361306,2701.6803394090675,48028.70412721293,22340.98723097432,573.3238700007971,185.5841365585342,1015.3469421168314,880.6115671755978,700.6633498073599,1912.7261239107377,189.0184540294079,2288.7317722979424,411.0479016826815,0.05862282304159129
444,0.05,444,144.55509906365998,92.51102759496044,232.8277864838642,499.05954608349396,2038.7620110600733,1028.9896881823183,18306.487966991022,8281.949037574785,214.71146329137932,389.17910949979114,348.5638184121233,261.1078529244408,721.5378693835403,69.80955770293154,888.6211880201805,158.2933347942965,93.68189610552525,237.76372794716062,524.1223414117509,1948.7089415040452,1021.6090254554747,18239.861956301844,8332.190425471657,213.72392740226766,389.5513746650742,320.0601174233524,256.73912377390513,727.2901763148415,71.53222435880271,888.8630820445175,159.05604254167523,186.49405969547055,469.261405461764,1025.2045165299087,3974.712551454275,2050.3270216870606,36515.25853610989,16686.069275351365,428.1502342006401,144.55509906365998,775.2354234597396,667.089164629559,520.5868872701323,1454.6670232658187,141.51209914220826,1779.6215841126216,318.5770705893582,0.01510018353465959
444,0.25,444,157.63217852806295,101.3151181605287,255.69385301301287,558.8055765491916,2221.5982435336364,1128.4908474973643,19975.60862657932,9198.403109015995,235.59707971074934,426.7906684416799,383.4234912225909,288.3665467203085,788.9399260774138,77.07262521062064,965.9788269195707,173.0580023178471,102.56554536109917,259.647178871314,585.5404795652166,2125.8928974245155,1115.4925679793187,19964.17870924443,9229.415904846543,235.05554324850092,426.648810810221,352.4619224216186,286.23745761694516,793.2576413414106,78.54409696709799,964.3387971895638,172.93975231289815,204.0730470025719,515.1213039756607,1145.0371409682994,4341.451101094005,2245.8084306169076,39927.527545867124,18446.739771761462,470.6946638659432,157.63217852806295,852.9842067254857,735.4020499993318,574.8475822205618,1585.696948675952,155.86037499289137,1930.3567971122143,346.28614995170346,0.028644943393006904
444,0.5,444,165.8305990235433,106.75692381519808,269.37940067927093,595.2606569218825,2335.7966755304315,1190.7308012831793,21022.877393188715,9756.575012477686,248.60844316586878,449.1667642976191,404.2668737270412,304.9780515507597,831.7508232873353,81.85580959014015,1013.630442680173,182.54339291240564,108.04843837358375,273.09141072354555,623.0175272977381,2235.3002844614584,1174.9788330906858,21037.233277370633,9775.541125811313,248.15774953831303,448.6707027455653,371.7339481373646,303.777446390697,834.7480250395107,83.16558768042204,1011.1479907496519,181.99956958685328,214.89881021550576,542.7091695475413,1218.3418035026098,4569.904376381462,2367.366910812331,42058.23329793587,19527.280060609264,496.8403416783622,165.8305990235433,898.4265606296954,775.9508396649251,608.087643733969,1667.8378526729325,165.1877510523146,2023.719233643732,364.4361510267992,0.03760196259589727
444,0.75,444,173.5925858899431,112.37156951049853,282.566237162602,633.4623720858488,2452.4501011221246,1253.7391553029668,22095.681085889708,10299.474905772628,262.02042895771507,470.721250744979,424.28065567261274,321.4816833649296,878.0351956206406,86.57799911495333,1061.0871942920314,191.7010518288329,113.77338790099482,286.2647799885611,662.1648847622193,2346.35819272658,1235.9966382240439,22137.02348757543,10308.01356954592,261.6989297914763,469.8692526357669,390.17966080044926,320.8431846916318,878.9748159265343,87.75929974733471,1058.3650925313061,190.89997938114254,226.08405934476548,569.3733797073116,1294.9779856396012,4804.316152404804,2489.822795115278,44243.67956055015,20583.021185201884,523.7778738058131,173.5925858899431,941.8048507182253,814.8786803560599,641.1878701568893,1754.4967142050136,174.3203737237284,2117.935291711317,382.22297896757004,0.04627016448391141
444,0.95,444,184.72957878877304,122.0264578432007,303.32330316709255,702.6892752902838,2648.200665353042,1357.375140258859,23891.742185945335,11156.799132080054,285.2233019150824,504.9417923975993,455.74242284330217,349.14015342041233,961.8993004107701,93.72092514226948,1138.895903020585,205.14748981284046,123.955080246202,307.47624982957154,732.4774263534142,2530.3238158739873,1338.5566293290588,23988.926891567855,11154.93885169729,285.45223845291923,503.6270239007843,419.0453771646631,348.59672664298245,957.3166958419072,94.84303319082345,1138.4985227697273,204.37925786278976,245.4220051601528,611.6236739648575,1432.5820721743485,5202.022910120739,2689.4916696025066,47925.38172168133,22255.503636998834,570.7814286833957,184.72957878877304,1010.4198991277323,876.6345264897553,696.8664759320814,1904.2878059330303,188.0299557241699,2278.164488014522,408.77215605438647,0.058378591560389756
445,0.05,445,157.99601537004185,75.4075694316644,244.26997175160164,451.57728038273285,1969.9225457565326,1019.7699399206424,16753.460975895898,8334.037296375205,206.11181891837361,402.6875751861624,351.970440173701,255.0462839817949,618.9650887474113,84.52719371856269,837.3751463882013,178.55959321046072,75.77776223176437,244.19330820659792,478.118266983504,1898.5141038125294,1008.461136546019,16700.17196829368,8390.23702952291,204.76495002515563,399.56900076836047,321.52636300761486,260.3938145350953,609.366652158743,85.8726955697094,847.1030749676991,179.03407409484157,151.96859025826035,489.5799758994613,932.4422461334086,3861.565300267024,2027.6313841711335,33428.356873635006,16785.3240615976,410.74441235860934,157.99601537004185,801.4595418904483,674.4602529386965,518.8298857853866,1224.3132296270496,171.53247047767596,1690.647458427195,359.29655891204493,0.09108843486702467
445,0.25,445,172.59239657104004,90.09487329320444,269.14840535988077,531.4603884501062,2209.4206797164616,1142.1771411217023,19050.073459845862,9389.42987241277,231.7667662834691,445.2812220141524,392.68244550496655,287.46746562626396,717.9612238138257,93.1352593187927,941.2661089045286,195.22127218940793,90.77846510072798,268.9817866347716,559.1465224445068,2121.913538169789,1125.9113754302612,19063.86277655898,9430.973792088664,230.90697756402716,442.8242814274874,360.47155855798746,293.0860742167664,713.3584261570719,94.29707905086498,944.5774944047782,193.8923786082605,181.2680139485681,539.013593138873,1091.4144059625255,4321.320524766482,2275.82593771217,38101.645568656306,18827.66395387781,462.8765895757417,172.59239657104004,889.0610789876272,752.915178055339,579.8133439720473,1433.9438070393703,188.30245525718425,1885.4929423356539,389.90389974846505,0.10967089227347025
445,0.5,445,182.36542406085238,97.92838487240383,285.1477315482488,575.5303983588742,2352.967202392974,1218.6228260046546,20360.120756169767,10034.385394622754,247.01663370788742,471.98821659188707,417.1788443142325,306.7317687171538,771.4018831273152,100.01920147077064,1001.3019008315324,207.16566532010177,98.69012820184608,284.8018658163972,604.1606270313468,2255.4943729374777,1200.0237668558777,20399.61038629106,10068.075086555613,246.13136486554907,469.52753276572344,383.61740350516305,312.8034312963522,768.4792149730467,101.30256296460004,1001.7550732021136,204.87530151795667,196.85351893876364,570.5455408114718,1179.7547924799776,4597.9746652737595,2429.6031901652077,40752.747805204555,20086.706194056682,493.3249789371126,182.36542406085238,942.8323998047864,799.8725743203992,617.0512737540109,1544.6895308491714,201.78992387271404,1999.171654839151,412.32406201879166,0.1233316081832144
445,0.75,445,192.74674090218562,104.6191072515814,302.7221246626237,617.9745185079594,2503.2205286577882,1300.2990359413943,21610.32828544756,10694.647649254905,262.549834960198,501.17931786746243,442.3615071682123,326.1389555846836,819.0565517688041,108.25843808509697,1059.2450479102106,220.561512000416,105.38131371237202,301.9606605458241,647.6948816537835,2394.609198734218,1280.4351393411346,21674.82167979977,10726.221799298586,261.5771386070965,498.5411794002954,407.3321216440821,333.30709055762543,816.2185524791505,110.13772015863029,1058.10458607118,217.60175065275658,210.08240354355385,604.7855791290906,1265.0277317551063,4887.923138478246,2594.1883583462104,43283.76704412572,21383.599560643375,524.2157211891388,192.74674090218562,1001.0892966119937,848.1761420553623,655.4740576294641,1641.1136434006303,218.08102840055506,2110.369653973998,437.7018247793499,0.13786318127289837
445,0.95,445,210.09008528178765,114.31214481700648,334.5459172522791,693.3422633235313,2776.6543848007323,1447.0739159420307,23664.112287367527,11834.142920171911,290.3427972176635,556.0017139549133,487.5147420410633,360.7999457377665,893.3051572113319,123.1736494848704,1156.7718802227716,244.0578354146988,115.03177111658692,333.89814754267843,724.717302056366,2641.1142022322983,1429.8895823843231,23787.942895917728,11884.64162095648,289.44168428103364,554.7123613719167,449.76355986385335,370.1296146880849,887.4759682183463,127.4704353325393,1157.076882710401,241.4867750609217,229.07798280220328,666.7802647930341,1415.4693305717271,5414.651519879513,2890.195534893366,47469.87391651277,23640.078801683747,579.8031790109561,210.09008528178765,1110.9899591388225,935.5947221428922,725.2492732476829,1786.4620918610308,248.15548718401095,2303.855684101191,482.5954296560258,0.16077415202551587
446,0.05,446,143.09915783471834,92.02749490414598,231.41758968699182,495.55842448254964,2025.9697701092805,1021.1675124968363,18248.08911649217,8218.782880016943,213.1007448863034,385.24835492740135,345.3291692245469,258.3793830337978,716.2063543749206,69.07115733734504,881.8266695136239,156.5163832325602,93.27231769520402,236.33408864664673,520.4663895540842,1936.029414173267,1013.7979473528521,18181.31938399141,8269.331075950355,212.13005465398425,385.68587788118765,317.1466981062442,254.01509982648238,721.9561216206077,70.86026801845955,882.276710375497,157.3215331213242,185.59824471323878,466.38222130491863,1018.071786745076,3949.1687299529167,2034.5355134786505,36398.07949255734,16561.40602681602,424.9078450946397,143.09915783471834,767.2378984473858,660.8258163085727,515.2621142613152,1443.8735364573306,140.06500426495,1766.1864493567691,315.1340466687411,0.015005129025777837
446,0.25,446,156.30885584501888,100.90182486768639,254.4935152893708,555.9266843240831,2210.3940044277056,1121.6491112482745,19922.942682312896,9144.29026639182,234.2268939769894,423.5356509590078,380.7247511995304,286.0876272390158,784.5219224168056,76.36788022584295,960.1204591202746,171.405696217226,102.21722965548288,258.39859770459316,582.5320117759474,2115.0697684835623,1108.575771904641,19912.06943131246,9175.598332806869,233.73532721998305,423.45402943454064,350.02827598300644,284.01956348263604,788.8490367997662,77.9048268973099,958.6702157306811,171.33099384211346,203.31264470260035,512.6780992644752,1139.1460409227902,4319.484580724736,2231.992925346259,39822.870678705905,18338.915177659583,468.0004078747156,156.30885584501888,846.5109902867007,730.2519599218492,570.394177152134,1576.7223733817532,154.49987080339767,1918.8631767207778,343.04953442463665,0.02845487278520105
446,0.5,446,164.57006346114048,106.34385464331652,268.2405356347609,592.412946966967,2324.566569317112,1183.9571481171422,20969.14436996106,9705.07450503513,247.26133425337673,446.12006644166405,401.7384685781723,302.814234581701,827.2869157640208,81.15884907164299,1007.9562149390446,180.94309591975562,107.69797646418061,271.88822297718883,620.0502250981541,2224.5939972988544,1168.0507964653045,20984.234986785883,9724.16993000154,246.86729631547516,445.67361912018384,369.4512345637517,301.71306286108137,830.3239701379595,82.53129771826764,1005.6344445568488,180.43643419082107,214.13989031358517,540.3985796761492,1212.5190529488957,4548.037469510913,2353.6780315171295,41951.71373547607,19424.005674451215,494.2100736395611,164.57006346114048,892.4333258466534,771.152547139029,603.8635471635891,1658.8394829378553,163.85329553255104,2012.5620287999288,361.27661557842504,0.03735102985473541
